productTypeID,typeName,typeID,groupID
31728,Small Explosive Shield Reinforcer I,31728,774
31735,Small Explosive Shield Reinforcer II Blueprint,31735,787
31730,Medium Explosive Shield Reinforcer I,31730,774
31737,Medium Explosive Shield Reinforcer II Blueprint,31737,787
31732,Capital Explosive Shield Reinforcer I,31732,774
31739,Capital Explosive Shield Reinforcer II Blueprint,31739,787
31734,Small Explosive Shield Reinforcer II,31734,774
31736,Medium Explosive Shield Reinforcer II,31736,774
31738,Capital Explosive Shield Reinforcer II,31738,774
31740,Small Kinetic Shield Reinforcer I,31740,774
31747,Small Kinetic Shield Reinforcer II Blueprint,31747,787
31742,Medium Kinetic Shield Reinforcer I,31742,774
31749,Medium Kinetic Shield Reinforcer II Blueprint,31749,787
31744,Capital Kinetic Shield Reinforcer I,31744,774
31751,Capital Kinetic Shield Reinforcer II Blueprint,31751,787
31746,Small Kinetic Shield Reinforcer II,31746,774
31748,Medium Kinetic Shield Reinforcer II,31748,774
31750,Capital Kinetic Shield Reinforcer II,31750,774
31752,Small Thermal Shield Reinforcer I,31752,774
31759,Small Thermal Shield Reinforcer II Blueprint,31759,787
31754,Medium Thermal Shield Reinforcer I,31754,774
31761,Medium Thermal Shield Reinforcer II Blueprint,31761,787
31756,Capital Thermal Shield Reinforcer I,31756,774
31763,Capital Thermal Shield Reinforcer II Blueprint,31763,787
31758,Small Thermal Shield Reinforcer II,31758,774
31760,Medium Thermal Shield Reinforcer II,31760,774
31762,Capital Thermal Shield Reinforcer II,31762,774
31764,Small Core Defense Capacitor Safeguard I,31764,774
31771,Small Core Defense Capacitor Safeguard II Blueprint,31771,787
31766,Medium Core Defense Capacitor Safeguard I,31766,774
31773,Medium Core Defense Capacitor Safeguard II Blueprint,31773,787
31768,Capital Core Defense Capacitor Safeguard I,31768,774
31775,Capital Core Defense Capacitor Safeguard II Blueprint,31775,787
31770,Small Core Defense Capacitor Safeguard II,31770,774
31772,Medium Core Defense Capacitor Safeguard II,31772,774
31774,Capital Core Defense Capacitor Safeguard II,31774,774
31776,Small Core Defense Charge Economizer I,31776,774
31783,Small Core Defense Charge Economizer II Blueprint,31783,787
31778,Medium Core Defense Charge Economizer I,31778,774
31785,Medium Core Defense Charge Economizer II Blueprint,31785,787
31780,Capital Core Defense Charge Economizer I,31780,774
31787,Capital Core Defense Charge Economizer II Blueprint,31787,787
31782,Small Core Defense Charge Economizer II,31782,774
31784,Medium Core Defense Charge Economizer II,31784,774
31786,Capital Core Defense Charge Economizer II,31786,774
31788,Small Core Defense Field Extender I,31788,774
31795,Small Core Defense Field Extender II Blueprint,31795,787
31790,Medium Core Defense Field Extender I,31790,774
31797,Medium Core Defense Field Extender II Blueprint,31797,787
31792,Capital Core Defense Field Extender I,31792,774
31799,Capital Core Defense Field Extender II Blueprint,31799,787
31794,Small Core Defense Field Extender II,31794,774
31796,Medium Core Defense Field Extender II,31796,774
31798,Capital Core Defense Field Extender II,31798,774
31800,Small Core Defense Field Purger I,31800,774
31811,Small Core Defense Field Purger II Blueprint,31811,787
31802,Medium Core Defense Field Purger I,31802,774
31813,Medium Core Defense Field Purger II Blueprint,31813,787
31804,Capital Core Defense Field Purger I,31804,774
31815,Capital Core Defense Field Purger II Blueprint,31815,787
31810,Small Core Defense Field Purger II,31810,774
31812,Medium Core Defense Field Purger II,31812,774
31814,Capital Core Defense Field Purger II,31814,774
31816,Small Core Defense Operational Solidifier I,31816,774
31823,Small Core Defense Operational Solidifier II Blueprint,31823,787
31818,Medium Core Defense Operational Solidifier I,31818,774
31825,Medium Core Defense Operational Solidifier II Blueprint,31825,787
31820,Capital Core Defense Operational Solidifier I,31820,774
31827,Capital Core Defense Operational Solidifier II Blueprint,31827,787
31822,Small Core Defense Operational Solidifier II,31822,774
31824,Medium Core Defense Operational Solidifier II,31824,774
31826,Capital Core Defense Operational Solidifier II,31826,774
15923,Republic Fleet Explosive Shield Amplifier,15923,295
31864,Imperial Navy Acolyte,31864,100
31866,Imperial Navy Infiltrator,31866,100
15705,Imperial Navy Thermal Armor Hardener,15705,328
31868,Imperial Navy Curator,31868,100
31870,Imperial Navy Praetor,31870,100
31872,Caldari Navy Hornet,31872,100
31874,Caldari Navy Vespa,31874,100
31876,Caldari Navy Wasp,31876,100
31878,Caldari Navy Warden,31878,100
31880,Federation Navy Hobgoblin,31880,100
31882,Federation Navy Hammerhead,31882,100
31884,Federation Navy Ogre,31884,100
31886,Federation Navy Garde,31886,100
31888,Republic Fleet Warrior,31888,100
81008,Squall,81008,28
81048,Deluge Blueprint,81048,503
81049,Torrent Blueprint,81049,503
31892,Republic Fleet Berserker,31892,100
15510,Valkyrie I,15510,100
21641,Valkyrie II Blueprint,21641,176
81046,Deluge,81046,1202
81047,Torrent,81047,380
31898,Federation Navy 100mm Steel Plates,31898,329
31900,Imperial Navy 1600mm Steel Plates,31900,329
81040,Avalanche,81040,513
31902,Federation Navy 1600mm Steel Plates,31902,329
31904,Imperial Navy 200mm Steel Plates,31904,329
31906,Federation Navy 200mm Steel Plates,31906,329
31908,Imperial Navy 400mm Steel Plates,31908,329
31910,Federation Navy 400mm Steel Plates,31910,329
31916,Imperial Navy 800mm Steel Plates,31916,329
81063,Fission Thruster,81063,334
81064,Hyperconductive Gravimetric Sensor Cluster,81064,334
81065,Electromechanical Microprocessor,81065,334
81066,Metaprismatic Armor Plate,81066,334
81067,Repelling Shield Emitter,81067,334
81068,Fission Reactor Unit,81068,334
81069,Pentachoron Capacitor Unit,81069,334
31926,Caldari Navy Medium Shield Extender,31926,38
31928,Republic Fleet Medium Shield Extender,31928,38
31930,Caldari Navy Large Shield Extender,31930,38
31932,Republic Fleet Large Shield Extender,31932,38
81080,Orbital Skyhook,81080,4736
31942,Federation Navy Omnidirectional Tracking Link,31942,646
31944,Republic Fleet Target Painter,31944,379
31946,Imperial Navy Large Remote Capacitor Transmitter,31946,67
31948,Imperial Navy Medium Remote Capacitor Transmitter,31948,67
31950,Imperial Navy Small Remote Capacitor Transmitter,31950,67
31952,Caldari Navy Power Diagnostic System,31952,766
37257,Standup L-Set Bomb Aimer II,37257,1633
32025,Small Drone Control Range Augmentor I,32025,778
32030,Small Drone Control Range Augmentor II Blueprint,32030,787
32027,Medium Drone Control Range Augmentor I,32027,778
32032,Medium Drone Control Range Augmentor II Blueprint,32032,787
32029,Small Drone Control Range Augmentor II,32029,778
32031,Medium Drone Control Range Augmentor II,32031,778
32033,Small Drone Durability Enhancer I,32033,778
32038,Small Drone Durability Enhancer II Blueprint,32038,787
32035,Medium Drone Durability Enhancer I,32035,778
32040,Medium Drone Durability Enhancer II Blueprint,32040,787
45618,Proteus Propulsion - Localized Injectors,45618,957
32037,Small Drone Durability Enhancer II,32037,778
32039,Medium Drone Durability Enhancer II,32039,778
32041,Small Drone Mining Augmentor I,32041,778
32046,Small Drone Mining Augmentor II Blueprint,32046,787
32043,Medium Drone Mining Augmentor I,32043,778
32048,Medium Drone Mining Augmentor II Blueprint,32048,787
32045,Small Drone Mining Augmentor II,32045,778
32047,Medium Drone Mining Augmentor II,32047,778
32049,Small Drone Repair Augmentor I,32049,778
32054,Small Drone Repair Augmentor II Blueprint,32054,787
32051,Medium Drone Repair Augmentor I,32051,778
32056,Medium Drone Repair Augmentor II Blueprint,32056,787
32053,Small Drone Repair Augmentor II,32053,778
32055,Medium Drone Repair Augmentor II,32055,778
32057,Small Drone Speed Augmentor I,32057,778
32062,Small Drone Speed Augmentor II Blueprint,32062,787
32059,Medium Drone Speed Augmentor I,32059,778
32064,Medium Drone Speed Augmentor II Blueprint,32064,787
32061,Small Drone Speed Augmentor II,32061,778
32063,Medium Drone Speed Augmentor II,32063,778
32065,Small EW Drone Range Augmentor I,32065,778
32067,Medium EW Drone Range Augmentor I,32067,778
32069,Small Drone Scope Chip I,32069,778
32074,Small Drone Scope Chip II Blueprint,32074,787
32071,Medium Drone Scope Chip I,32071,778
32076,Medium Drone Scope Chip II Blueprint,32076,787
32073,Small Drone Scope Chip II,32073,778
85088,SCARAB Breacher Pod S,85088,4808
32075,Medium Drone Scope Chip II,32075,778
32077,Small EW Drone Range Augmentor II,32077,778
32079,Medium EW Drone Range Augmentor II,32079,778
32081,Small Sentry Damage Augmentor I,32081,778
32086,Small Sentry Damage Augmentor II Blueprint,32086,787
32083,Medium Sentry Damage Augmentor I,32083,778
32088,Medium Sentry Damage Augmentor II Blueprint,32088,787
47912,Light Compact Entropic Disintegrator,47912,1986
32085,Small Sentry Damage Augmentor II,32085,778
47916,Heavy Compact Entropic Disintegrator,47916,1986
47917,Heavy Scoped Entropic Disintegrator,47917,1986
47920,Supratidal Compact Entropic Disintegrator,47920,1986
32089,Small Stasis Drone Augmentor I,32089,778
32094,Small Stasis Drone Augmentor II Blueprint,32094,787
32091,Medium Stasis Drone Augmentor I,32091,778
32096,Medium Stasis Drone Augmentor II Blueprint,32096,787
32093,Small Stasis Drone Augmentor II,32093,778
32095,Medium Stasis Drone Augmentor II,32095,778
15713,Republic Fleet Thermal Armor Hardener,15713,328
15715,Republic Fleet Kinetic Armor Hardener,15715,328
15717,Republic Fleet Explosive Armor Hardener,15717,328
15719,Republic Fleet EM Armor Hardener,15719,328
85089,SCARAB Breacher Pod M,85089,4808
15721,Imperial Navy Thermal Energized Membrane,15721,326
15723,Imperial Navy EM Energized Membrane,15723,326
15725,Imperial Navy Explosive Energized Membrane,15725,326
15727,Imperial Navy Kinetic Energized Membrane,15727,326
15729,Imperial Navy Multispectrum Energized Membrane,15729,326
15731,Federation Navy Thermal Energized Membrane,15731,326
15733,Federation Navy EM Energized Membrane,15733,326
15735,Federation Navy Explosive Energized Membrane,15735,326
15737,Federation Navy Kinetic Energized Membrane,15737,326
15739,Federation Navy Multispectrum Energized Membrane,15739,326
21013,Capital Sensor Cluster,21013,873
15749,Republic Fleet 1MN Afterburner,15749,46
85085,Medium Breacher Pod Launcher,85085,4807
15751,Republic Fleet 50MN Microwarpdrive,15751,46
15753,Republic Fleet 10MN Afterburner,15753,46
15755,Republic Fleet 500MN Microwarpdrive,15755,46
15757,Republic Fleet 100MN Afterburner,15757,46
15759,Federation Navy 5MN Microwarpdrive,15759,46
15761,Federation Navy 1MN Afterburner,15761,46
15764,Federation Navy 50MN Microwarpdrive,15764,46
15766,Federation Navy 10MN Afterburner,15766,46
15768,Federation Navy 500MN Microwarpdrive,15768,46
15770,Federation Navy 100MN Afterburner,15770,46
15772,Ammatar Navy Small Capacitor Booster,15772,76
15776,Ammatar Navy Medium Capacitor Booster,15776,76
15778,Ammatar Navy Heavy Capacitor Booster,15778,76
15780,Imperial Navy Small Capacitor Booster,15780,76
15782,Imperial Navy Micro Capacitor Booster,15782,76
15784,Imperial Navy Medium Capacitor Booster,15784,76
15786,Imperial Navy Heavy Capacitor Booster,15786,76
15788,Ammatar Navy Cap Recharger,15788,43
15790,Caldari Navy Cloaking Device,15790,330
15792,Federation Navy Tracking Computer,15792,213
15794,Ammatar Navy Small Energy Neutralizer,15794,71
15796,Ammatar Navy Medium Energy Neutralizer,15796,71
15798,Ammatar Navy Heavy Energy Neutralizer,15798,71
15800,Imperial Navy Small Energy Neutralizer,15800,71
15802,Imperial Navy Medium Energy Neutralizer,15802,71
15804,Imperial Navy Heavy Energy Neutralizer,15804,71
15806,Republic Fleet Gyrostabilizer,15806,59
15808,Ammatar Navy Heat Sink,15808,205
15810,Imperial Navy Heat Sink,15810,205
15818,Caldari Navy 350mm Railgun,15818,74
15821,Caldari Navy 200mm Railgun,15821,74
32207,Freki,32207,324
32209,Mimir,32209,358
15838,Federation Navy 350mm Railgun,15838,74
15841,Federation Navy 200mm Railgun,15841,74
48635,Tiamat,48635,833
48636,Hydra,48636,830
15875,Ammatar Navy Small Energy Nosferatu,15875,68
15877,Ammatar Navy Medium Energy Nosferatu,15877,68
15879,Ammatar Navy Heavy Energy Nosferatu,15879,68
15881,Imperial Navy Small Energy Nosferatu,15881,68
43552,Armor Command Burst II,43552,1770
37259,Standup L-Set Point Defense Battery Control II,37259,1634
15885,Imperial Navy Heavy Energy Nosferatu,15885,68
15887,Caldari Navy Warp Scrambler,15887,52
76375,Mutadaptive Construction Component,76375,314
15889,Caldari Navy Warp Disruptor,15889,52
15891,Republic Fleet Warp Disruptor,15891,52
15893,Republic Fleet Warp Scrambler,15893,52
43551,Mining Foreman Burst II,43551,1770
15895,Federation Navy Magnetic Field Stabilizer,15895,302
15905,Caldari Navy Shield Boost Amplifier,15905,338
43556,Skirmish Command Burst II,43556,1770
15907,Republic Fleet Shield Boost Amplifier,15907,338
15909,Caldari Navy EM Shield Amplifier,15909,295
15911,Caldari Navy Kinetic Shield Amplifier,15911,295
15913,Caldari Navy Thermal Shield Amplifier,15913,295
15915,Caldari Navy Explosive Shield Amplifier,15915,295
15917,Republic Fleet EM Shield Amplifier,15917,295
15919,Republic Fleet Kinetic Shield Amplifier,15919,295
32305,Armageddon Navy Issue,32305,27
32307,Dominix Navy Issue,32307,27
32309,Scorpion Navy Issue,32309,27
32311,Typhoon Fleet Issue,32311,27
15929,Caldari Navy Medium Graviton Smartbomb,15929,72
15931,Caldari Navy Large Graviton Smartbomb,15931,72
15935,Republic Fleet Small Proton Smartbomb,15935,72
15937,Republic Fleet Medium Proton Smartbomb,15937,72
15939,Republic Fleet Large Proton Smartbomb,15939,72
32325,Cyclops I,32325,1653
41351,Cyclops II Blueprint,41351,1145
15945,Ammatar Navy Medium EMP Smartbomb,15945,72
15947,Ammatar Navy Large EMP Smartbomb,15947,72
15949,Federation Navy Small Plasma Smartbomb,15949,72
15953,Federation Navy Medium Plasma Smartbomb,15953,72
15955,Federation Navy Large Plasma Smartbomb,15955,72
32340,Malleus I,32340,1653
41352,Malleus II Blueprint,41352,1145
15957,Imperial Navy Small EMP Smartbomb,15957,72
32342,Tyrfing I,32342,1653
41354,Tyrfing II Blueprint,41354,1145
15959,Imperial Navy Micro EMP Smartbomb,15959,72
32344,Mantis I,32344,1653
41353,Mantis II Blueprint,41353,1145
15961,Imperial Navy Medium EMP Smartbomb,15961,72
15963,Imperial Navy Large EMP Smartbomb,15963,72
15965,Republic Fleet Tracking Enhancer,15965,211
15967,Federation Navy Remote Tracking Computer,15967,209
48744,'Subverted' JVN-UC49,48744,100
2929,800mm Repeating Cannon II,2929,55
32414,Domination Target Painter,32414,379
2881,150mm Light AutoCannon II,2881,55
32436,Scourge XL Cruise Missile,32436,1019
41292,Scourge Precision XL Cruise Missile Blueprint,41292,166
41293,Scourge Fury XL Cruise Missile Blueprint,41293,166
32438,Nova XL Cruise Missile,32438,1019
41296,Nova Fury XL Cruise Missile Blueprint,41296,166
41297,Nova Precision XL Cruise Missile Blueprint,41297,166
32440,Inferno XL Cruise Missile,32440,1019
41288,Inferno Precision XL Cruise Missile Blueprint,41288,166
41289,Inferno Fury XL Cruise Missile Blueprint,41289,166
32442,Mjolnir XL Cruise Missile,32442,1019
41300,Mjolnir Precision XL Cruise Missile Blueprint,41300,166
41301,Mjolnir Fury XL Cruise Missile Blueprint,41301,166
32444,XL Cruise Missile Launcher I,32444,1674
41187,XL Cruise Missile Launcher II Blueprint,41187,136
16062,Caldari Navy Cruise Missile Launcher,16062,506
16065,Caldari Navy Rocket Launcher,16065,507
81615,Cynosural Navigation,81615,4772
81619,Cynosural Suppression,81619,4772
81621,Advanced Logistics Network,81621,4772
81623,Supercapital Construction Facilities,81623,4772
48605,Expired Basic 'Radiance' Cerebral Accelerator,48605,303
48606,Expired Standard 'Radiance' Cerebral Accelerator,48606,303
48607,Expired Advanced 'Radiance' Cerebral Accelerator,48607,303
48608,Expired Extended 'Radiance' Cerebral Accelerator,48608,303
48609,B11,48609,303
48610,S11,48610,303
48612,E11,48612,303
48611,A11,48611,303
48944,November Module,48944,2013
16227,Ferox,16227,419
22447,Vulture Blueprint,22447,489
16229,Brutix,16229,419
22467,Astarte Blueprint,22467,489
16231,Cyclone,16231,419
